"","MSNDATE","PeriodOfDay","Year","TGTCOUNTRY","TGTLATDD_DDD_WGS84","TGTLONDDD_DDD_WGS84","VALID_AIRCRAFT_ROOT","WEAPONTYPEWEIGHT","TIMEONTARGET","TargetType"
"6922","1972-12-04","Unknown",1972,"SOUTH VIETNAM",11.1831,106.7998,"B-52",799,103,"UNKNOWN\UNIDENTIFIED"
"6923","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.0166,106.8665,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"6924","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.0166,106.8665,"B-52",799,259,"UNKNOWN\UNIDENTIFIED"
"6925","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",799,502,"UNKNOWN\UNIDENTIFIED"
"6926","1972-12-04","Unknown",1972,"NORTH VIETNAM",16.9832,106.8665,"B-52",799,544,"UNKNOWN\UNIDENTIFIED"
"6927","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.5833,106.3167,"B-52",500,626,"UNKNOWN\UNIDENTIFIED"
"6928","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.5833,106.3167,"B-52",799,626,"UNKNOWN\UNIDENTIFIED"
"6929","1972-12-04","Unknown",1972,"NORTH VIETNAM",17,106.8665,"B-52",500,2046,"UNKNOWN\UNIDENTIFIED"
"6930","1972-12-04","Unknown",1972,"NORTH VIETNAM",17,106.8665,"B-52",799,2046,"UNKNOWN\UNIDENTIFIED"
"6931","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",500,15,"UNKNOWN\UNIDENTIFIED"
"6932","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",799,15,"UNKNOWN\UNIDENTIFIED"
"6933","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",799,138,"UNKNOWN\UNIDENTIFIED"
"6934","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",500,300,"UNKNOWN\UNIDENTIFIED"
"6935","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",799,300,"UNKNOWN\UNIDENTIFIED"
"6936","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.5999,106.4666,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"6937","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.5999,106.4666,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"6938","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.2666,106.6831,"B-52",500,828,"UNKNOWN\UNIDENTIFIED"
"6939","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.2666,106.6831,"B-52",799,828,"UNKNOWN\UNIDENTIFIED"
"6940","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.2666,106.6831,"B-52",500,1030,"UNKNOWN\UNIDENTIFIED"
"6941","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.2666,106.6831,"B-52",799,1030,"UNKNOWN\UNIDENTIFIED"
"6942","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.2666,106.6665,"B-52",500,1152,"UNKNOWN\UNIDENTIFIED"
"6943","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.2666,106.6665,"B-52",799,1152,"UNKNOWN\UNIDENTIFIED"
"6944","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",500,1559,"UNKNOWN\UNIDENTIFIED"
"6945","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",799,1559,"UNKNOWN\UNIDENTIFIED"
"6946","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",500,1721,"UNKNOWN\UNIDENTIFIED"
"6947","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",799,1721,"UNKNOWN\UNIDENTIFIED"
"6948","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"6949","1972-12-05","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"6950","1972-12-06","Unknown",1972,"NORTH VIETNAM",16.95,106.8333,"B-52",500,16,"UNKNOWN\UNIDENTIFIED"
"6951","1972-12-06","Unknown",1972,"NORTH VIETNAM",16.95,106.8333,"B-52",799,16,"UNKNOWN\UNIDENTIFIED"
"6952","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0498,106.8833,"B-52",500,302,"UNKNOWN\UNIDENTIFIED"
"6953","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0498,106.8833,"B-52",799,302,"UNKNOWN\UNIDENTIFIED"
"6954","1972-12-06","Unknown",1972,"SOUTH VIETNAM",11.5332,106.4832,"B-52",500,538,"UNKNOWN\UNIDENTIFIED"
"6955","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0498,106.9165,"B-52",500,625,"UNKNOWN\UNIDENTIFIED"
"6956","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0498,106.9165,"B-52",799,625,"UNKNOWN\UNIDENTIFIED"
"6957","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0498,106.9165,"B-52",500,827,"UNKNOWN\UNIDENTIFIED"
"6958","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0498,106.9165,"B-52",799,827,"UNKNOWN\UNIDENTIFIED"
"6959","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.4832,106.25,"B-52",500,1030,"UNKNOWN\UNIDENTIFIED"
"6960","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.4832,106.25,"B-52",799,1030,"UNKNOWN\UNIDENTIFIED"
"6961","1972-12-06","Unknown",1972,"NORTH VIETNAM",16.8999,106.7832,"B-52",500,1112,"UNKNOWN\UNIDENTIFIED"
"6962","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.9331,105.8167,"B-52",500,1153,"UNKNOWN\UNIDENTIFIED"
"6963","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.9331,105.8167,"B-52",799,1153,"UNKNOWN\UNIDENTIFIED"
"6964","1972-12-06","Unknown",1972,"NORTH VIETNAM",16.95,106.8665,"B-52",500,1558,"UNKNOWN\UNIDENTIFIED"
"6965","1972-12-06","Unknown",1972,"NORTH VIETNAM",16.95,106.8665,"B-52",799,1558,"UNKNOWN\UNIDENTIFIED"
"6966","1972-12-06","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,1720,"UNKNOWN\UNIDENTIFIED"
"6967","1972-12-06","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",799,1720,"UNKNOWN\UNIDENTIFIED"
"6968","1972-12-06","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"6969","1972-12-06","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"6970","1972-12-06","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,2045,"UNKNOWN\UNIDENTIFIED"
"6971","1972-12-06","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",799,2045,"UNKNOWN\UNIDENTIFIED"
"6972","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",500,2206,"UNKNOWN\UNIDENTIFIED"
"6973","1972-12-06","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",799,2206,"UNKNOWN\UNIDENTIFIED"
"6974","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",500,14,"UNKNOWN\UNIDENTIFIED"
"6975","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",799,14,"UNKNOWN\UNIDENTIFIED"
"6976","1972-12-07","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,57,"UNKNOWN\UNIDENTIFIED"
"6977","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0498,106.9165,"B-52",500,300,"UNKNOWN\UNIDENTIFIED"
"6978","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0498,106.9165,"B-52",799,300,"UNKNOWN\UNIDENTIFIED"
"6979","1972-12-07","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,338,"UNKNOWN\UNIDENTIFIED"
"6980","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0498,106.8999,"B-52",500,421,"UNKNOWN\UNIDENTIFIED"
"6981","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0498,106.8999,"B-52",799,421,"UNKNOWN\UNIDENTIFIED"
"6982","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9832,106.8665,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"6983","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9832,106.8665,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"6984","1972-12-07","Unknown",1972,"NORTH VIETNAM",17,106.8999,"B-52",500,705,"UNKNOWN\UNIDENTIFIED"
"6985","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",500,827,"UNKNOWN\UNIDENTIFIED"
"6986","1972-12-07","Unknown",1972,"NORTH VIETNAM",17.0332,106.8999,"B-52",799,827,"UNKNOWN\UNIDENTIFIED"
"6987","1972-12-07","Unknown",1972,"NORTH VIETNAM",18,104.5,"B-52",0,NA,"UNKNOWN\UNIDENTIFIED"
"6988","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",500,1355,"UNKNOWN\UNIDENTIFIED"
"6989","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",799,1355,"UNKNOWN\UNIDENTIFIED"
"6990","1972-12-07","Unknown",1972,"NORTH VIETNAM",18.0166,105.8333,"B-52",500,1558,"UNKNOWN\UNIDENTIFIED"
"6991","1972-12-07","Unknown",1972,"NORTH VIETNAM",18.0166,105.8333,"B-52",799,1558,"UNKNOWN\UNIDENTIFIED"
"6992","1972-12-07","Unknown",1972,"NORTH VIETNAM",18.0166,105.8333,"B-52",500,1718,"UNKNOWN\UNIDENTIFIED"
"6993","1972-12-07","Unknown",1972,"NORTH VIETNAM",18.0166,105.8333,"B-52",799,1718,"UNKNOWN\UNIDENTIFIED"
"6994","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",500,2046,"UNKNOWN\UNIDENTIFIED"
"6995","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",799,2046,"UNKNOWN\UNIDENTIFIED"
"6996","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9165,106.7998,"B-52",500,2208,"UNKNOWN\UNIDENTIFIED"
"6997","1972-12-07","Unknown",1972,"NORTH VIETNAM",16.9165,106.7998,"B-52",799,2208,"UNKNOWN\UNIDENTIFIED"
"6998","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.9165,106.6333,"B-52",1000,15,"UNKNOWN\UNIDENTIFIED"
"6999","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.9165,106.6333,"B-52",500,15,"UNKNOWN\UNIDENTIFIED"
"7000","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.9165,106.6333,"B-52",799,15,"UNKNOWN\UNIDENTIFIED"
"7001","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.9832,106.95,"B-52",500,56,"UNKNOWN\UNIDENTIFIED"
"7002","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.6831,106.2832,"B-52",500,258,"UNKNOWN\UNIDENTIFIED"
"7003","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.6831,106.2832,"B-52",799,258,"UNKNOWN\UNIDENTIFIED"
"7004","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0332,106.9165,"B-52",500,339,"UNKNOWN\UNIDENTIFIED"
"7005","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.6665,106.2998,"B-52",1000,421,"UNKNOWN\UNIDENTIFIED"
"7006","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.6665,106.2998,"B-52",500,421,"UNKNOWN\UNIDENTIFIED"
"7007","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.6665,106.2998,"B-52",799,421,"UNKNOWN\UNIDENTIFIED"
"7008","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0498,106.8999,"B-52",1000,624,"UNKNOWN\UNIDENTIFIED"
"7009","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0498,106.8999,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"7010","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0498,106.8999,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"7011","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.9666,106.95,"B-52",500,704,"UNKNOWN\UNIDENTIFIED"
"7012","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,828,"UNKNOWN\UNIDENTIFIED"
"7013","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,828,"UNKNOWN\UNIDENTIFIED"
"7014","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.1165,106.8833,"B-52",500,1030,"UNKNOWN\UNIDENTIFIED"
"7015","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.1165,106.8833,"B-52",799,1030,"UNKNOWN\UNIDENTIFIED"
"7016","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.1165,106.8833,"B-52",500,1153,"UNKNOWN\UNIDENTIFIED"
"7017","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.1165,106.8833,"B-52",799,1153,"UNKNOWN\UNIDENTIFIED"
"7018","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",500,1356,"UNKNOWN\UNIDENTIFIED"
"7019","1972-12-08","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",799,1356,"UNKNOWN\UNIDENTIFIED"
"7020","1972-12-08","Unknown",1972,"NORTH VIETNAM",17,106.9331,"B-52",500,2046,"UNKNOWN\UNIDENTIFIED"
"7021","1972-12-08","Unknown",1972,"NORTH VIETNAM",17,106.9331,"B-52",799,2046,"UNKNOWN\UNIDENTIFIED"
"7022","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",1000,2207,"UNKNOWN\UNIDENTIFIED"
"7023","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",500,2207,"UNKNOWN\UNIDENTIFIED"
"7024","1972-12-08","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",799,2207,"UNKNOWN\UNIDENTIFIED"
"7025","1972-12-09","Unknown",1972,"NORTH VIETNAM",16.9165,106.6665,"B-52",1000,15,"UNKNOWN\UNIDENTIFIED"
"7026","1972-12-09","Unknown",1972,"NORTH VIETNAM",16.9165,106.6665,"B-52",500,15,"UNKNOWN\UNIDENTIFIED"
"7027","1972-12-09","Unknown",1972,"NORTH VIETNAM",16.9165,106.6665,"B-52",799,15,"UNKNOWN\UNIDENTIFIED"
"7028","1972-12-09","Unknown",1972,"NORTH VIETNAM",17,106.8999,"B-52",500,54,"UNKNOWN\UNIDENTIFIED"
"7029","1972-12-09","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",500,257,"UNKNOWN\UNIDENTIFIED"
"7030","1972-12-09","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",799,257,"UNKNOWN\UNIDENTIFIED"
"7031","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,421,"UNKNOWN\UNIDENTIFIED"
"7032","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,421,"UNKNOWN\UNIDENTIFIED"
"7033","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"7034","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"7035","1972-12-09","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,714,"UNKNOWN\UNIDENTIFIED"
"7036","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",1000,1354,"UNKNOWN\UNIDENTIFIED"
"7037","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",500,1354,"UNKNOWN\UNIDENTIFIED"
"7038","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",799,1354,"UNKNOWN\UNIDENTIFIED"
"7039","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.6165,106.45,"B-52",1000,1557,"UNKNOWN\UNIDENTIFIED"
"7040","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.6165,106.45,"B-52",500,1557,"UNKNOWN\UNIDENTIFIED"
"7041","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.6165,106.45,"B-52",799,1557,"UNKNOWN\UNIDENTIFIED"
"7042","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.6333,106.4331,"B-52",1000,1720,"UNKNOWN\UNIDENTIFIED"
"7043","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.6333,106.4331,"B-52",500,1720,"UNKNOWN\UNIDENTIFIED"
"7044","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.6333,106.4331,"B-52",799,1720,"UNKNOWN\UNIDENTIFIED"
"7045","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.5833,106.3167,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"7046","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.5833,106.3167,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"7047","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,2205,"UNKNOWN\UNIDENTIFIED"
"7048","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,2205,"UNKNOWN\UNIDENTIFIED"
"7049","1972-12-09","Unknown",1972,"NORTH VIETNAM",17.8333,105,"B-52",0,NA,"UNKNOWN\UNIDENTIFIED"
"7050","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.9165,"B-52",500,418,"UNKNOWN\UNIDENTIFIED"
"7051","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.9165,"B-52",799,418,"UNKNOWN\UNIDENTIFIED"
"7052","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",500,623,"UNKNOWN\UNIDENTIFIED"
"7053","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",799,623,"UNKNOWN\UNIDENTIFIED"
"7054","1972-12-10","Unknown",1972,"NORTH VIETNAM",17,106.9165,"B-52",1000,826,"UNKNOWN\UNIDENTIFIED"
"7055","1972-12-10","Unknown",1972,"NORTH VIETNAM",17,106.9165,"B-52",500,826,"UNKNOWN\UNIDENTIFIED"
"7056","1972-12-10","Unknown",1972,"NORTH VIETNAM",17,106.9165,"B-52",799,826,"UNKNOWN\UNIDENTIFIED"
"7057","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",1000,1032,"UNKNOWN\UNIDENTIFIED"
"7058","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,1032,"UNKNOWN\UNIDENTIFIED"
"7059","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,1032,"UNKNOWN\UNIDENTIFIED"
"7060","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,1152,"UNKNOWN\UNIDENTIFIED"
"7061","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,1152,"UNKNOWN\UNIDENTIFIED"
"7062","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,1355,"UNKNOWN\UNIDENTIFIED"
"7063","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,1355,"UNKNOWN\UNIDENTIFIED"
"7064","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.45,106.5999,"B-52",500,1434,"UNKNOWN\UNIDENTIFIED"
"7065","1972-12-10","Unknown",1972,"NORTH VIETNAM",17.5833,104.8333,"B-52",0,NA,"UNKNOWN\UNIDENTIFIED"
"7066","1972-12-10","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",500,1558,"UNKNOWN\UNIDENTIFIED"
"7067","1972-12-10","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",799,1558,"UNKNOWN\UNIDENTIFIED"
"7068","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.1165,106.6165,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"7069","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.1165,106.6165,"B-52",799,259,"UNKNOWN\UNIDENTIFIED"
"7070","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.1665,106.6165,"B-52",500,420,"UNKNOWN\UNIDENTIFIED"
"7071","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.1665,106.6165,"B-52",799,420,"UNKNOWN\UNIDENTIFIED"
"7072","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9331,106.8167,"B-52",500,705,"UNKNOWN\UNIDENTIFIED"
"7073","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.9165,105.8167,"B-52",1000,827,"UNKNOWN\UNIDENTIFIED"
"7074","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.9165,105.8167,"B-52",500,827,"UNKNOWN\UNIDENTIFIED"
"7075","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.9165,105.8167,"B-52",799,827,"UNKNOWN\UNIDENTIFIED"
"7076","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.0667,106.8999,"B-52",500,1030,"UNKNOWN\UNIDENTIFIED"
"7077","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.0667,106.8999,"B-52",799,1030,"UNKNOWN\UNIDENTIFIED"
"7078","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.3499,106.2166,"B-52",1000,1152,"UNKNOWN\UNIDENTIFIED"
"7079","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.3499,106.2166,"B-52",500,1152,"UNKNOWN\UNIDENTIFIED"
"7080","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.3499,106.2166,"B-52",799,1152,"UNKNOWN\UNIDENTIFIED"
"7081","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9331,106.8167,"B-52",500,1354,"UNKNOWN\UNIDENTIFIED"
"7082","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9331,106.8167,"B-52",799,1354,"UNKNOWN\UNIDENTIFIED"
"7083","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",500,1557,"UNKNOWN\UNIDENTIFIED"
"7084","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",799,1557,"UNKNOWN\UNIDENTIFIED"
"7085","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",500,1720,"UNKNOWN\UNIDENTIFIED"
"7086","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.8167,"B-52",799,1720,"UNKNOWN\UNIDENTIFIED"
"7087","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.7998,"B-52",1000,1923,"UNKNOWN\UNIDENTIFIED"
"7088","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.7998,"B-52",500,1923,"UNKNOWN\UNIDENTIFIED"
"7089","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.9165,106.7998,"B-52",799,1923,"UNKNOWN\UNIDENTIFIED"
"7090","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.8999,106.7998,"B-52",500,2046,"UNKNOWN\UNIDENTIFIED"
"7091","1972-12-11","Unknown",1972,"NORTH VIETNAM",16.8999,106.7998,"B-52",799,2046,"UNKNOWN\UNIDENTIFIED"
"7092","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.0332,106.9165,"B-52",500,2207,"UNKNOWN\UNIDENTIFIED"
"7093","1972-12-11","Unknown",1972,"NORTH VIETNAM",17.0332,106.9165,"B-52",799,2207,"UNKNOWN\UNIDENTIFIED"
"7094","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0332,106.8665,"B-52",500,24,"UNKNOWN\UNIDENTIFIED"
"7095","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0332,106.8665,"B-52",799,24,"UNKNOWN\UNIDENTIFIED"
"7096","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",1000,309,"UNKNOWN\UNIDENTIFIED"
"7097","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",500,309,"UNKNOWN\UNIDENTIFIED"
"7098","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",799,309,"UNKNOWN\UNIDENTIFIED"
"7099","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",500,431,"UNKNOWN\UNIDENTIFIED"
"7100","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.7332,105.7832,"B-52",799,431,"UNKNOWN\UNIDENTIFIED"
"7101","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.5498,106.2998,"B-52",500,632,"UNKNOWN\UNIDENTIFIED"
"7102","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.5498,106.2998,"B-52",799,632,"UNKNOWN\UNIDENTIFIED"
"7103","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",500,715,"UNKNOWN\UNIDENTIFIED"
"7104","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",500,837,"UNKNOWN\UNIDENTIFIED"
"7105","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",799,837,"UNKNOWN\UNIDENTIFIED"
"7106","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,107.8665,"B-52",500,1040,"UNKNOWN\UNIDENTIFIED"
"7107","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,107.8665,"B-52",799,1040,"UNKNOWN\UNIDENTIFIED"
"7108","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",500,1202,"UNKNOWN\UNIDENTIFIED"
"7109","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",799,1202,"UNKNOWN\UNIDENTIFIED"
"7110","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.8499,105.8167,"B-52",1000,1527,"UNKNOWN\UNIDENTIFIED"
"7111","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.8499,105.8167,"B-52",500,1527,"UNKNOWN\UNIDENTIFIED"
"7112","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.8499,105.8167,"B-52",799,1527,"UNKNOWN\UNIDENTIFIED"
"7113","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0332,106.8665,"B-52",500,1730,"UNKNOWN\UNIDENTIFIED"
"7114","1972-12-12","Unknown",1972,"NORTH VIETNAM",17.0332,106.8665,"B-52",799,1730,"UNKNOWN\UNIDENTIFIED"
"7115","1972-12-12","Unknown",1972,"NORTH VIETNAM",16.9666,106.9331,"B-52",500,1933,"UNKNOWN\UNIDENTIFIED"
